gene_ID log2FC_A549 log2FC_BXPC3 log2FC_HAP1 log2FC_HT29 log2FC_K562 log2FC_MCF7 beta_cell_typeA549 beta_cell_typeBXPC3 beta_cell_typeHAP1 beta_cell_typeHT29 beta_cell_typeK562 beta_cell_typeMCF7 p_cell_typeA549 p_cell_typeBXPC3 p_cell_typeHAP1 p_cell_typeHT29 p_cell_typeK562 p_cell_typeMCF7
IFI6 -0.149708278594828 -0.243210362523245 -1.9786171922651 -0.396437445066558 -0.626944468405342 0.198049661821325 -0.148312358891575 -0.260516172487775 -0.996258288954602 -0.853413880958798 -1.05425863507118 0.0751245718159572 4.24049329749601e-05 9.64108877666066e-68 7.99069322947701e-189 2.65852684210375e-74 1.33440170406148e-50 1.9910299976929e-05
IFIH1 0.134738087463272 -0.241885065466664 -1.95728981918188 -0.465620507582992 -1.06122874139737 0.226340012938841 -0.189966093558589 -0.330856436953858 -0.985168772813958 -0.755909526509163 -1.2034598595803 0.134319564941497 5.84292805582934e-10 1.15166055865865e-96 9.31113763030401e-185 7.39088243359863e-120 2.98626309036626e-28 3.50122509628804e-16
EPSTI1 NA -0.157573702936255 NA -0.587472522833849 -1.08116338754981 NA -0.178042269276745 -0.297771294133376 0.0440620053504016 -1.01928288481154 -1.41020501571739 -0.146975663435947 0.281690927851048 7.7151001454302e-112 0.630760169725048 2.14448709370469e-182 2.48527607592073e-23 0.390591244942316
HERC6 -0.116426315089496 -0.0841601057790546 -1.88281020937963 -0.460025860611657 -0.83462699842673 0.219594062509543 -0.135115644261938 -0.171396041145715 -0.774653101171553 -0.771642121923006 -0.877016749527667 0.0808334302935667 0.00027870762821763 5.32916937456549e-36 9.18312750071922e-169 1.39971974837114e-170 3.01406348402793e-10 0.000171595610348838
IFI44 -0.0437043352711288 -0.00694298253354964 -2.22085389172785 -0.495059982761263 -0.822350890629036 0.233149904188734 -0.139648986566527 -0.114922325747612 -1.20452609781152 -0.831793218326833 -1.01485399315787 0.105435997428713 0.00320012665212176 2.68890302035251e-30 3.09284025829026e-149 4.68391665186742e-168 3.0125810677159e-08 4.69361248631085e-05
DTX3L -0.0606415990271968 0.052726951359078 -2.05980063814902 -0.423371986340829 -0.568148777742741 0.219348688800961 -0.0801440723726798 -0.0984931018871456 -0.993533012233601 -0.393255504349844 -0.507929517183283 0.0709198080852352 0.0175074353324925 8.23967491170177e-11 1.18653063165462e-167 1.27908001253674e-76 4.8748875668101e-12 0.00108948845404371
IFIT3 -0.0565642442562269 -0.160113296480977 -1.88031890325965 -0.287892259414045 -0.441456710554559 0.315058658820335 -0.204568656657807 -0.369929495437472 -0.964099393428528 -0.803685781919673 -0.96981443408343 0.161617300220545 4.27584342488108e-20 3.43767589811643e-148 2.40219514083734e-167 2.13589396020173e-120 1.61375999791717e-35 2.34349232332949e-15
B2M -0.0776644548156873 -0.25885205214482 -1.42544378982337 -0.53697080851397 -0.266647959265898 0.23475892814603 -0.1094845055922 -0.280308870108552 -0.476959923582016 -0.425606010620495 -0.343784920062514 0.0880144051302326 0.00628548395051021 1.10857272616078e-94 8.58846494731019e-157 6.56371346016795e-68 1.0527871342255e-12 4.77578861684391e-06
IFIT2 -0.0492789411632861 -0.202999585317493 NA 0.0392531144558825 NA 0.260527127962222 -0.249634610984401 -0.594634404047862 -0.650873123135975 -0.682511284464096 -0.438218232642522 0.213505364308651 1.3017750954075e-16 1.84260470542725e-152 7.31894151937497e-24 3.18445712575125e-19 0.00368484992990256 1.22619108771539e-11
PARP12 -0.0898408497431947 -0.182722475386484 -1.77927003048991 -0.481637001141387 -0.452673364723206 0.235419841775626 -0.0809603762320593 -0.206691839126651 -0.805063731274217 -0.50274070638996 -0.494051781310031 0.0702814822498031 0.00711281658890606 2.56554971857521e-49 7.5512195857641e-145 1.68835388914877e-112 8.92226583841915e-37 0.000196402561340071
MX2 -0.267568068821027 -0.193946187605362 NA -0.424732054932749 -0.793637423302798 0.137030488527544 -0.322393521422 -0.270490656282444 -0.229901818520316 -0.914355747067453 -1.74678682950551 0.189632194646389 1.2118482810748e-08 2.49686337646045e-98 0.0145549585721284 5.34166631562663e-141 5.3763435361881e-15 4.16624314785356e-16
PNPT1 -0.147777830626709 -0.0496139434656921 -0.763051983381675 -0.264739186389637 -0.425598044038602 0.306544894985123 -0.115456967381582 -0.162768352511973 -0.270907055346811 -0.386432907486134 -0.390055605111783 0.135923902471901 1.39490761408621e-06 1.40492950282682e-37 2.09233714843558e-137 2.10165774568261e-106 3.59624842560006e-37 1.45019057606546e-17
PABPC1 0.117740444487861 0.352321279818672 0.199696031956746 0.330034400284124 0.337190054601681 0.107318987381591 0.0809640565822634 0.177100567894998 0.053591669523414 0.0948196962413429 0.111818059965518 -0.0275622542476511 0.00011702377448917 4.20941043402396e-130 2.99816511210044e-17 8.556451737404e-36 3.12566739273e-14 0.0433345962864118
AHNAK 0.21071339049244 0.497438153888053 0.160287700354239 0.622755776977728 0.316110485197622 0.197483468298825 0.158060311932423 0.217722581660804 0.0352678478531745 0.171560817992762 0.0693340248576861 0.00342239097228695 1.46751360230526e-08 1.39035254969624e-125 0.000245801274374408 4.04140245588154e-79 0.0010858399420692 0.867485559641299
PML -0.171286381848433 -0.102116331116561 -1.25116400840863 -0.395264005167673 -0.376775719694732 0.194921190615551 -0.150601183562638 -0.195026916499423 -0.525137139085751 -0.519318030306939 -0.371695221965095 0.0617440666900668 0.000821628236673145 1.43521731503063e-26 3.47776631187482e-109 3.56298928430416e-52 3.24622712993733e-13 0.00303088969054985
