gene_ID,log2FC_A549,log2FC_BXPC3,log2FC_HAP1,log2FC_HT29,log2FC_K562,log2FC_MCF7,beta_cell_typeA549,beta_cell_typeBXPC3,beta_cell_typeHAP1,beta_cell_typeHT29,beta_cell_typeK562,beta_cell_typeMCF7,p_cell_typeA549,p_cell_typeBXPC3,p_cell_typeHAP1,p_cell_typeHT29,p_cell_typeK562,p_cell_typeMCF7
CEP192,0.227821426,-0.038388952,0.075934411,0.124387861,0.120591964,0.042510137,0.035289375,-0.020368006,0.015690644,0.010211697,-0.025282577,-0.010335633,0.354762895,0.243697516,0.449144097,0.674776755,0.227871741,0.603490603
CBX6,0,-0.115031535,0.070930217,0,0.144660038,0.15105784,0.051134852,-0.059694228,-0.042014133,0.0284178,0.026648715,-0.004087106,0.664054998,0.227878455,0.5661454,0.821063272,0.728974403,0.94877239
TPTEP2-CSNK1E,0.155694573,-0.08626885,0.010395648,-0.00521042,0.287537263,0.049007562,-0.080252072,-0.044544114,-0.024571231,-0.067027234,0.025376989,-0.065256944,0.411714926,0.227950308,0.50120356,0.350749996,0.516171069,0.251598548
PCMTD1,-0.028036265,0.068468636,0.117750649,0.165599485,0.239503376,0.171712666,-0.009103595,-0.017948859,-0.025632848,0.058031049,0.02828042,0.009065361,0.896617594,0.519150683,0.532892577,0.227953156,0.502850205,0.766933161
ZNF717,0.152112386,-0.024535528,0.163700249,0.177824259,0.058144873,0,0.049857807,-0.019084462,-0.017146862,0.075500075,-0.023610472,-0.504415034,0.557432701,0.734219776,0.724784118,0.403407719,0.760827652,0.228160865
CD2BP2,0,0.106803405,0,0.157154818,0.075198417,0.113153043,0.178871584,0.010439733,0.038622665,0.059794473,-0.111577928,0.009205099,0.26118666,0.8514464,0.609515595,0.454652957,0.228300472,0.891233158
RNF31,0,0.062363919,0.120574647,0.07670642,0.106988447,-0.121468767,-0.166734249,-0.003726009,0.009022263,-0.017982053,-0.082075608,-0.004758635,0.228445143,0.936512824,0.885189203,0.83142938,0.333361141,0.937003074
NCLN,0.172039431,0.021922326,0.11618756,0.115926152,0.316866883,0,0.085802444,0.005893731,0.043596117,0.066367226,0.019879577,0.044139763,0.257974025,0.878719229,0.228462618,0.286803717,0.671189791,0.595317607
ANKRD42,0,-0.072129183,0,0.216849148,0.299033973,0.230089441,-0.117355338,-0.033685502,-0.02109261,-0.004451748,0.084019452,0.000962299,0.475200946,0.475166681,0.846102218,0.966719346,0.228523391,0.988027368
ZNF432,0,0.02529277,0,0.184797261,0.199899475,0.09059175,-0.029865398,0.025907375,-0.007446645,0.040198528,0.048842058,-0.078438362,0.84912748,0.302143078,0.93785307,0.521641019,0.374729005,0.228700608
CDCA2,0.17588435,-0.03100409,0.035249639,0.142344225,0.207343217,-0.094375822,-0.02096635,-0.037666388,-0.047128449,-0.032559973,0.004360517,-0.009349422,0.738711464,0.228723166,0.271833469,0.680092805,0.922696547,0.843099881
SSBP2,0.125866802,0.193257775,0.080189266,0.219565073,0.102896949,-0.027319399,0.050819158,0.049316948,0.021762762,0.037530012,0.010413826,-0.005735512,0.416809107,0.228769415,0.420525978,0.568242146,0.64216722,0.795541073
ARHGEF10L,-0.063619699,0.140196251,0,0.078389053,0,0.113593354,0.115051767,-0.029437107,-0.024915432,-0.028671095,0.080706363,0.023996168,0.228844564,0.604229121,0.755076609,0.48091378,0.71329839,0.414741024
LARS2,0.227846364,0.028667067,0.065157198,0.115962916,0.100129299,0.104552631,0.048879541,-0.045918109,-0.007782272,0.001616133,0.01636122,0.04627707,0.425054181,0.228962103,0.793169809,0.975977132,0.642682692,0.229313686
C6orf62,-0.102308003,0.066285836,0.028885131,0.057781211,0.210282827,0.106729318,0.101256266,0.005682009,0.000581886,-0.010625115,0.029946821,-0.020720429,0.229049252,0.82673195,0.989468963,0.78432146,0.368074003,0.528446848
D0JC1,0.099969613,0.013153408,0.141179159,0.090761846,0.107419513,0.086042915,0.009299561,-0.027050166,0.008972942,0.020536882,-0.023306779,0.010472491,0.8329374,0.229268617,0.79340478,0.62784892,0.376430511,0.606781176
AHI1,0.058885488,0.046324114,0.060002365,0.129145569,0.159257758,0.065265999,-0.050727373,-0.019194564,-0.016316711,0.007319965,-0.025956041,0.019428367,0.229284378,0.419859901,0.569680389,0.849235872,0.347864878,0.394872143
WDR3,0.089189493,-0.055777215,0.000289608,0.057430778,0.142479524,0.11443364,-0.059202404,-0.03132361,-0.031209927,-0.028633111,-0.048035303,0.021322487,0.506018448,0.297411577,0.372080128,0.569224068,0.229457269,0.725027528
SUPT7L,0.087513432,0.11780952,0.117770171,0.115598624,0.165337172,0.190123602,-0.02234213,0.041459319,0.001545951,-0.107284149,-0.02408701,0.051798195,0.834418192,0.322620275,0.979837735,0.229637684,0.664906921,0.362578754
AZIN1,0.15199985,0.04442836,0.117944322,0.114297474,0.142507794,0.14413026,-0.01044785,0.026248765,0.033964593,-0.037291114,-0.00280332,-0.019022216,0.853870939,0.229652078,0.345226414,0.36231401,0.942018756,0.556279234
EHF,0,0.08666717,0,0.087765246,0,0,-0.327739796,-0.018846919,-0.105424633,-0.011076277,-0.100549382,0.004086056,0.325357474,0.229705421,0.555589438,0.621826502,0.516269515,0.979383819
GAS8,0.002105837,0.101326092,-0.013430114,0.008167426,0.247530254,0.075660926,-0.150285997,0.015799541,-0.001578575,0.038657169,0.069326603,0.037403668,0.22997129,0.728872729,0.981217798,0.628096596,0.281143326,0.330146141
PML,0,-0.035666836,0,0.087567649,0.094815804,0.143246415,0.139943746,-0.040740774,-0.014004341,0.051879608,-0.009562519,0.058452356,0.23018154,0.367329251,0.8690282,0.535479506,0.883369189,0.448075778
ARL3,0,0,0,0.071829573,0,0.000137282,0.139815455,0.040168762,0.081464168,-0.081747438,-0.17397726,-0.010389413,0.237312327,0.549125555,0.292828495,0.405635586,0.230498441,0.839169879
RCC2,-0.070636323,-0.016014612,0.089697374,0.127776652,0.170369097,0.00831387,0.014391574,-0.01421966,-0.029498845,0.035619919,-0.021389725,0.010381578,0.841603714,0.484665022,0.230571768,0.254523109,0.526098461,0.693040004
C11orf58,0.386926384,-0.019288059,0.05825927,0.033667844,0.365216872,0.072530577,0.056676559,-0.01649891,-0.048018577,-0.005213203,-0.026021153,0.007774513,0.48485037,0.59745522,0.230590751,0.904220045,0.532660836,0.836826963
DYRK1A,0.016689964,0.062764042,0.048429511,0.114681956,0.131441308,0.058909106,-0.051688041,0.010604479,0.001382277,0.005293303,-0.012302396,-0.0114993,0.230631692,0.461579243,0.946504944,0.85097488,0.518644979,0.517843887
MAML1,0.100557478,0.067489188,0.127672851,0.111535293,0.14723239,0.036732198,-0.128938899,0.009587831,0.021546399,-0.076360476,0.031301662,-0.037977386,0.230694396,0.803142097,0.604954399,0.249523245,0.521381504,0.298473182
ZNF780A,0.133817577,0.122930144,0,-0.000993447,0.255036046,0.098097647,-0.026364631,0.044597548,-0.060501302,-0.031002812,0.0103167,0.075933014,0.810243165,0.34321182,0.490430398,0.711772934,0.888403961,0.230749235
BRF1,0.204437844,-0.062472389,0.068211098,0.118921605,0.269003274,-0.074483412,-0.043315043,-0.04857032,0.017470203,0.048717854,0.043770121,-0.035066903,0.604392101,0.230798146,0.715392822,0.457494577,0.441229801,0.395272783
PKP4,0.14208548,0.00518879,0.081859289,0.134211717,0.150498155,0.008469908,0.017469782,0.007830115,-0.007392185,0.022518637,-0.004069009,-0.015069098,0.619985617,0.520735749,0.703306539,0.230798202,0.851344497,0.260591529
ZNRF2,-0.004766971,-0.000446956,0.048690009,0.114169466,0.117343804,0.17698808,-0.087320386,0.010796029,0.019733026,-0.054388324,-0.012590653,0.038120193,0.377615933,0.679207293,0.560605976,0.235635691,0.790110155,0.231232727
ASXL2,0.058675218,0.024291396,0.091393421,0.077893385,0.186158649,0.014714844,-0.034196559,0.023342903,0.024645845,0.00734317,0.0130647,-0.02739613,0.447608142,0.24747458,0.291235805,0.804935994,0.58889465,0.231364942
AP001992.1,0.118662035,-0.072349242,0,0,0.227906956,0.069976862,0.090644868,-0.037050259,0.018688433,0.038879792,0.012120545,-0.071348636,0.319738154,0.363512881,0.802934271,0.730770682,0.864654292,0.231595817
MST1R,0,0.000929651,0,0.146547305,0,0,-0.699378063,-0.006311595,0.197995281,-0.022016689,-0.362818561,-0.100284999,0.24322792,0.866032248,0.343080031,0.739105944,0.231701412,0.451882344
ZBTB1,0.002273878,0.025395271,0.075625186,0.201779847,0.264709143,0.071986269,0.00094185,-0.002425036,-0.004513377,0.070652136,0.055721448,-0.001110063,0.987832558,0.932037392,0.937490421,0.231703781,0.328769467,0.973096523
CREG1,0,0,0,0.119586979,0.305120775,0.208815478,-0.040347256,-0.056122519,0.121861741,0.039945752,0.012326998,0.018763134,0.798036449,0.367842142,0.23175598,0.702124343,0.782665695,0.791664518
PCNX4,0.148568065,0.009443438,0.06957778,0.137954719,0.334916546,0.041714623,0.037969014,-0.025864633,0.018517661,-0.02578644,0.036769482,0.000856267,0.326459337,0.263237706,0.540960394,0.667640155,0.231874416,0.976276462
ZNF692,0.178155217,0.009448892,0.111367702,0.0942197,0.150173699,0.007332709,-0.004364789,-0.009107523,0.019297057,-0.010257883,-0.032205122,0.072074972,0.9681078,0.863770643,0.725277163,0.879675665,0.50157219,0.232087397
S0P47,0.087864267,0.310993075,0,-0.005447702,0.103414995,0,0.012581881,0.068190192,-0.07281466,-0.100435055,-0.020868484,-0.021270252,0.903951475,0.232134919,0.360166895,0.276484761,0.778563515,0.795262049
SMARCC2,0.086992698,0.048399451,0.149514962,0.05351966,0.147940442,0.049472842,-0.064707789,0.018126955,0.003581529,-0.031330179,0.002162813,0.00044978,0.232318171,0.33573124,0.899130834,0.371040438,0.940857122,0.980545211
TFAP2A,0,-0.061696013,0,0,0,0.07645941,-0.120338483,-0.00646686,0.16985129,-0.114661358,-0.438287279,0.01299231,0.335888751,0.868825784,0.232335451,0.478925675,0.393586607,0.733351554
TMEM56,0.009720341,0,1.99E-05,0.091699278,0.206063875,-0.126368464,-0.081916779,-0.054354706,0.058077964,0.075272584,0.017005412,-0.012237994,0.232537497,0.691267998,0.375301217,0.309090828,0.722332605,0.881263344
DDX17,0.070967693,0.030546225,0.10845652,0.071559284,0.070432699,0.049977722,-0.025877299,-0.000382215,0.005358903,0.020292304,-0.026861754,-0.008962773,0.485908689,0.980596397,0.749933423,0.470470774,0.232554827,0.61346735
FAM129A,0,0,0,0,0.08430125,0,0.033679186,0.007397485,0.017847256,0.006098386,0.056230072,-0.106743541,0.814154472,0.903936934,0.846331444,0.962051015,0.232655142,0.296610463
MIER2,0,0,0.083833178,-0.035832148,0.210576788,0,-0.174366706,-0.025870948,0.028337168,-0.120109093,0.086448465,0.069539995,0.366723428,0.697186773,0.567071652,0.232689914,0.252086543,0.472281119
ATP6V1G1,0,0.008208468,0,0,-0.004051292,0.071026273,0.017453791,-0.056374375,0.056478984,-0.114009997,-0.116448304,0.01878292,0.91855296,0.319707129,0.521496013,0.383967144,0.232698174,0.753402318
TRA2A,0.13497413,0.027460477,0.079952577,0.093460151,0.16588347,0.036880611,0.05367494,-0.013069327,0.030040935,-0.028168683,-0.006714381,-0.029685028,0.247355386,0.482717508,0.276905473,0.303310719,0.836938305,0.232700127
MBOAT2,0.060280361,0.071022186,0.064968035,0.036178043,0.067449872,0.071415241,-0.01073675,-0.006499728,-0.024642913,0.089665472,-0.01550501,0.010995532,0.883771112,0.787669742,0.477641789,0.232749507,0.662530018,0.750516535
UACA,0.145557623,0.046622601,0.148506819,0.054524803,0,0.150327627,-0.036800173,0.023264362,0.006268624,-0.012077987,-0.215801658,0.009246504,0.332624394,0.232853639,0.800106116,0.678726059,0.276985314,0.728239301
LIMCH1,0.036101275,0.063852174,0.192026979,0.063179498,0,0.075132139,-0.018641762,0.025958617,0.038819802,-0.014194758,0.071125529,-0.01250326,0.622834481,0.261854992,0.233061245,0.710725754,0.598899022,0.760315462
FCHO2,0.058791799,-0.003986647,0.070393372,0.042035313,0.214154053,-0.031399042,-0.041170866,0.012047205,-0.050177643,0.055628708,0.024780622,-0.031162187,0.491396226,0.615477625,0.270753824,0.252876764,0.509689496,0.233113642
OXSR1,0.107579148,0.006034999,0.0699048,0.157935874,0.024543494,0.051594528,-0.028169585,0.014472696,-0.027938775,-0.002223375,-0.047315241,-0.017899664,0.635260021,0.610330558,0.406298856,0.956133679,0.233271997,0.49914633
RIC8B,0.118476623,0.024232186,0.124083764,0.088154603,0.095104707,0.068577817,0.060387833,-0.011248946,0.012791679,0.03467089,-0.022080681,-0.010654323,0.233468356,0.748348755,0.739095631,0.547699913,0.636876367,0.748280349
ARNTL2,0.163129506,-0.030434945,0.113227072,0.100955106,0.058999315,0.191020861,0.020905885,-0.008937196,-0.036389453,0.041747728,0.053259992,0.026115454,0.632186027,0.599163729,0.361256574,0.233543306,0.257271539,0.561856802
AAMP,0,0,0.086416321,0.147677863,0.061510384,0.181764416,0.035983612,0.044957334,-0.007996527,0.043376108,-0.107708955,-0.005558717,0.881691661,0.483375448,0.9071736,0.550045312,0.233617702,0.938989666
C10orf88,0.113083568,0.078324685,0.07589436,0.086712109,0.033494862,0.027970249,-0.166518516,-0.002881779,0.081122681,0.001237396,-0.031415522,0.007410885,0.235003223,0.955498881,0.234041923,0.989972038,0.706825024,0.917006188
SETD5,0.127201012,-0.002158927,0.101297813,0.110016113,0.129421391,0.065733607,-0.01489884,0.000754127,0.011824852,0.02752174,0.020191872,0.00754406,0.605096824,0.965896342,0.485711985,0.2342472,0.283178992,0.57563794
ZMYM1,0.062908294,0.001874255,0.150444292,-0.003639975,0.195045698,0.061472417,0.019161973,0.000682785,0.028818962,-0.076973943,0.059245013,0.048384992,0.777054435,0.982449276,0.510468555,0.256395177,0.267973611,0.23428294
GRK6,0,-0.242170215,-0.064212217,0.123909069,0.225524734,0.136776723,0.122341985,-0.073030749,0.015998194,0.061878331,-0.003369655,-0.0497281,0.352007537,0.234432388,0.810526748,0.353180484,0.957426237,0.471923189
KHNYN,0,-0.04802564,0,0.217922175,0,0.159272877,0.078273624,-0.054651009,0.028974695,0.01070397,-0.01557787,-0.037681342,0.476713742,0.23446921,0.757138165,0.892711845,0.872767952,0.613127787
COG1,0.228980501,0,0,0.201596188,0.267919707,0.082340875,0.09439982,-0.018917581,-0.074918029,0.016518747,0.085957663,-0.029251545,0.338102765,0.779904046,0.393565012,0.853181915,0.234554607,0.561903352
MBNL2,-0.013274807,-0.027393521,0.213141996,0.084084568,0.115952144,0.153510127,-0.062560117,-0.007305507,-0.012564684,-0.031143549,0.03277123,-0.035535756,0.24655647,0.707269622,0.792598068,0.234564298,0.322771791,0.264889206
TCP11L1,0.187138111,-0.151188268,0.100025365,0.121800165,0.121508721,-0.021780875,0.063547231,-0.03673443,0.052676232,-0.07188226,0.079761433,-0.000176829,0.350944147,0.444030184,0.300558874,0.402573549,0.23476058,0.996890592
STK11,0,-0.184731718,0.059665291,0.110525198,0.148146987,0.312432708,0.132309632,-0.062142035,-0.079207294,-0.012869712,-0.07611033,0.021128605,0.257901126,0.296978229,0.235317399,0.890840609,0.302216151,0.771038583
TMEM156,0.125728068,-0.107704807,0,0,0,0,0.068213346,0.023217059,-0.038334576,-0.34924124,0.035863055,0.028071606,0.235365767,0.380040062,0.926335286,0.431996692,0.675200513,0.903963045
MMS22L,0.223875119,0.003782071,0.051344416,0.080707783,0.182805057,0.056915064,0.057951882,0.001405371,0.00857631,0.034266313,0.004037799,-0.000403768,0.235459378,0.942504141,0.714472933,0.29972164,0.880782568,0.987493674
ZRANB2,0.160228869,0.011726725,0.041413044,0.030270513,0.245251386,0.062649216,0.070423069,0.004141535,0.017372155,-0.036800067,0.01082356,0.012179498,0.2355474,0.830700492,0.459050408,0.247990209,0.661031892,0.678460374
ZMYM2,0.077515887,0.082687631,0.040062365,0.074040517,0.192760601,0.030697671,-0.006601613,-0.001337796,-0.028569529,-0.017491354,0.010907005,-0.005999609,0.87772965,0.931928065,0.235667733,0.447798296,0.774765875,0.711626777
KIF13B,-0.089775166,0.150406756,0.174673037,0.085406385,0.056275539,0.072123917,0.007197773,0.020663788,0.053522742,0.002291132,-0.053189276,0.05271313,0.925241811,0.372188217,0.248819326,0.964618883,0.235777095,0.304964376
ZNF639,0,0,-0.158314787,0.207033482,0.24404146,0.064994843,-0.23538511,0.013571961,-0.076472618,0.071554063,0.000207533,-0.031992591,0.318499616,0.828191266,0.235801709,0.380573087,0.997806743,0.644417396
MYCBP2,0.09664023,0.04993141,0.060074277,0.025797331,0.135679261,0.049690953,0.026217193,0.009223523,0.021797946,-0.023580431,0.014078886,0.002318979,0.482435074,0.447121889,0.235857146,0.31912484,0.58079301,0.923889341
RBBP7,0.117231135,-0.022835314,0.132796604,0.113032688,0.137331424,0.139846926,-0.080746435,-0.009022161,0.017644755,0.03847568,-0.023416788,0.015115282,0.235923087,0.737937736,0.512825561,0.265017553,0.503448171,0.579058826
SMAD7,-0.022903965,0,0,0.082164083,0,0,-0.100794744,0.014634613,0.074447642,0.01916821,0.11300022,0.046977628,0.236100102,0.824939044,0.595944128,0.729790573,0.258088039,0.624388017
ACSF3,0.086164683,-0.061627482,0.165064875,0.198623886,0.119675712,0.021450157,0.05472107,-0.024648671,0.049230354,0.070707875,-0.055068719,-0.036313935,0.515434507,0.515091053,0.294147121,0.236103384,0.271104862,0.355032897
PCCB,0,-0.082174814,0.053431898,0.0442144,0.164437835,-0.020561535,-0.100236942,-0.051439637,-0.014692565,0.040898792,-0.024816692,-0.063456887,0.458714152,0.299061114,0.743229045,0.57423725,0.699634062,0.236153746
ATP1A1,0.046549347,-0.048876226,0.173002606,0.070158977,0.135823837,0.083367732,-0.016386197,-0.000698476,0.0198475,-0.03652726,-0.023911229,-0.005102107,0.823344145,0.966863077,0.521715944,0.236231764,0.389540964,0.819569711
GTPBP4,0.062763198,-0.03472861,0.104775988,0.091687846,0.162190638,-0.022083193,-0.037257153,-0.029529934,0.029135346,0.016796368,-0.014143985,-0.013350984,0.47288311,0.23637316,0.238997678,0.5892156,0.685064497,0.625204749
MTERF4,0.098595186,0,0.144067178,0.054694393,0.127033381,0.101422111,0.031271328,0.044478508,0.074206084,-0.04464684,0.029580327,0.016295443,0.774139609,0.464588504,0.236462304,0.620141842,0.672687424,0.739740021
PREP,0.19384225,0.047282168,0.077525836,0.08361455,0.211394821,0.038460036,0.056784926,0.028479542,-0.023580556,0.006834692,0.017765324,-0.024712465,0.343521432,0.236475125,0.500827071,0.885401729,0.669857065,0.497029641
BMPR1A,0.099320877,-0.001672737,0.093223143,0.047422871,0.122715874,0.063162134,-0.029632132,0.006341812,0.029069904,-0.034067139,-0.004952398,-0.006753777,0.514421382,0.802953159,0.236594065,0.38282973,0.888606002,0.788460398
FXYD5,0,0.074499499,0,0,0.15623815,0,0.052502724,0.003616348,-0.003868344,-0.168889564,-0.025382581,0.037707476,0.696861097,0.916017085,0.961645959,0.236595573,0.661394633,0.913717324
CHFR,0.111714318,0.067252464,0.15803987,0.133568852,0.167997592,0.062393379,0.041613629,0.01173505,-0.085692921,-0.068879803,-0.022894897,-0.003987486,0.41783833,0.644297956,0.236652906,0.400859428,0.644476707,0.914299938
RAD54L2,0.0322138,0.0162981,0.086242523,0.0973063,0.170587019,-0.04489337,0.058373695,-0.023128166,-0.009504848,-0.064097068,0.012190663,-0.017435977,0.373531891,0.532060196,0.749361995,0.236672568,0.796716893,0.672506316
NME1,0,0,-0.132969764,0.135349929,0.069828817,0.287694229,-0.012728302,-0.052687928,-0.088232538,-0.029738428,-0.050601984,0.041476363,0.934692671,0.457602609,0.236890435,0.680009295,0.470660485,0.572281798
RBM28,0.111250475,0.038377917,0.099177708,0.079040085,0.133673861,0.112981631,0.030727086,0.01744373,0.003033972,0.037614528,-0.028403569,0.038143905,0.533037193,0.415099357,0.912448369,0.278341784,0.258984113,0.237040266
SETD2,0.008571418,-0.024506162,0.07402976,0.120843342,0.095442859,0.060652528,-0.002985423,-0.008839485,-0.023041298,0.021388386,-0.009742099,-0.012984371,0.939968318,0.67141039,0.237076248,0.465237243,0.66649022,0.478260478
CAPNS1,0.27381091,-0.071171498,0,0.075154037,0.284095927,0.209519978,0.061935321,-0.027740161,-0.039305022,-0.065072758,0.068544242,0.049969028,0.554649133,0.279025877,0.658142607,0.317637019,0.23708936,0.381418363
PPL,0,0.070365994,0,0.017904061,0,0.094960676,-0.063593965,0.005129815,0.08676822,-0.051677781,-0.263438485,-0.037538257,0.840771925,0.79093332,0.565902031,0.282153388,0.237355239,0.285190103
MUT,0,0,0,0.188707411,0.246726935,0.14643395,-0.13619125,0.002248455,0.013608942,0.018371995,0.003427097,0.072001611,0.584369109,0.9707422,0.852680758,0.857081921,0.967996788,0.23766359
ZFAT,0.281215529,-0.044154438,0.155564495,0.099347893,0.255628411,0.000980969,0.018423615,-0.029137778,0.023344099,-0.049719339,0.039273709,-0.039126793,0.773220377,0.402186883,0.605072112,0.237725993,0.515910931,0.367866465
FBXL18,0,0.001949875,0.077458773,0.080476391,0.169811438,-0.016283022,-0.09047959,-0.008949695,0.027692666,-0.079587408,0.032392924,-0.055664749,0.471786746,0.82615391,0.658295522,0.237891193,0.643930983,0.24794904
HAUS1,0,-0.072374971,0.034198961,-0.02688291,0.283836255,0.011626129,0.093133874,-0.01461471,-0.042672235,0.037412052,0.068741043,0.009857707,0.46719619,0.722066689,0.416290187,0.694257181,0.23795419,0.879429762
ASB3,0.050175576,-0.045313225,0.079695523,0.093029619,0.143998714,0.11559743,-0.003788418,-0.002929995,-0.022985918,0.058862607,-0.02799606,0.034689542,0.951490971,0.919119944,0.524319704,0.238085988,0.523147666,0.30225386
LRRC41,-0.094303242,0.114304631,0.013377895,0.053027181,0.210626578,0.020818687,-0.026865283,-0.001756975,-0.056840107,0.053473124,0.011893201,-0.05825402,0.765035103,0.965386686,0.238172137,0.46275535,0.810371986,0.278620464
CUL3,0.10637853,0.054399569,0.082442746,0.046369096,0.193472208,0.044511515,-0.015515872,0.003433494,0.011849243,-0.024858595,-0.023893117,-0.024677799,0.741062651,0.847662675,0.608954817,0.384536012,0.433360066,0.238270554
ZNF326,0.000627626,-0.029467754,0.169345321,0.072528582,0.317357511,0.126646615,-0.057468772,-0.00697604,-0.004845289,-0.056192648,0.034339754,0.027754882,0.448941772,0.784517821,0.885530586,0.23846358,0.360250398,0.494788378
LYRM2,0,0.03528284,0,-0.033207484,0.181467066,0.186377226,0.147309063,-0.012470742,-0.089982836,-0.136559597,-0.040173405,0.040524574,0.321685678,0.833027237,0.280431443,0.238530977,0.601251105,0.531182365
PLEK2,0,-0.047301945,0,0.095240039,0,0,-0.198793698,-0.013205516,-0.493427848,-0.076629595,-0.022744644,0.062653856,0.238580018,0.675274662,0.442047813,0.376284332,0.958499581,0.678663984
MFN2,0.457462637,-0.030373343,0.063989256,0.124717268,0.085203866,0.036790338,0.081733626,0.012546232,-0.033998174,-0.068024676,0.019566876,-0.027681706,0.388202316,0.603503108,0.401052165,0.238611513,0.59361994,0.636636879
KAT6A,0.093841892,0.059488753,0.139652585,0.116173403,0.151892888,0.050928489,-5.47E-05,0.012130511,-0.029953418,-0.017256188,0.006542107,0.00073917,0.998945633,0.422121239,0.238949377,0.731827638,0.787795972,0.97727208
DONSON,0,-0.200398221,-0.050429509,0.054662024,-0.064450443,0.142669584,-0.036501494,-0.067841478,0.001331697,0.047426734,-0.024595562,0.044465825,0.813981116,0.238955287,0.9846625,0.61098052,0.714742096,0.482837309
CCDC85C,0.113784538,0.137319507,0.02043936,0.07705678,0.292047019,-0.087667762,-0.021331971,0.012623275,-0.045884891,-0.081152756,0.076226821,-0.05068342,0.817781985,0.69080628,0.306853526,0.239017404,0.315591511,0.353861112
SUGP2,-0.010764178,-0.026580055,0.128830208,0.105194279,0.205983715,0.015361433,-0.054714858,-0.000387942,0.023189676,-0.019382298,-0.034284427,0.01017496,0.316586682,0.988680199,0.434986576,0.684936715,0.239132605,0.71202658
PTOV1,0,-0.04621982,0.03703674,0.092442912,0.005946346,0.021053328,-0.360954472,-0.032024089,-0.034022137,0.032207805,-0.102980451,0.003884808,0.239350127,0.577128171,0.641261023,0.688451173,0.242421385,0.960660574
ATP6V1B2,0,0.071342975,0.185592781,0,0.085248423,0,-0.046292038,-0.028626708,-0.027020996,0.037673161,-0.058692096,-0.079346335,0.718409367,0.524241041,0.704007193,0.790979047,0.239351019,0.387937715
AMOTL2,0.090016606,-0.04548386,0.005506943,0.004943077,0,0.0145911,-0.057697942,-0.003124757,-0.058148761,-0.07069945,0.085239295,-0.023545601,0.455912319,0.936798743,0.375760573,0.23956685,0.751014301,0.492904142
ABCA3,0,0,0.096946075,0,0.139004361,-0.142053145,-0.169103687,0.176811812,-0.025429177,-0.565526519,0.052308665,0.01352704,0.239741757,0.366073147,0.554541031,0.281135926,0.296651798,0.799087856
SLC35G1,0.266893585,0,-0.06841599,0.247598494,0.230940079,-0.051221188,0.001177378,-0.071872257,-0.037037598,0.018457222,0.000739481,-0.089526221,0.991401914,0.32357926,0.546849789,0.867031392,0.992269886,0.239929294
FBXO5,0,-0.035002326,0.004374354,0.121603774,0.231523203,-0.004520596,-0.209566935,-0.010490815,-0.036852102,0.084657141,-0.026672346,0.00299101,0.292380782,0.846917136,0.566814373,0.239981864,0.656949771,0.958246986
F11R,0,0.020993634,0.218707964,0.084997235,0.215252888,0.140621573,0.04354083,-0.003758817,0.070943388,0.018376778,-0.041291387,0.009124547,0.732131374,0.877116064,0.240266772,0.585905438,0.408524926,0.761428674
AL589743.1,0.174128244,-0.0293602,0,0,0.081089404,0,-0.033736089,0.012691726,-0.014297948,0.140636916,0.014614811,-0.047251357,0.703609405,0.822620268,0.874627655,0.240272501,0.785733357,0.667823492
FARSA,0,0.05083658,0.080776755,0.221585023,-0.009543067,-0.243964143,-0.040967144,-0.002915017,-0.07784443,0.039820495,-0.037373874,-0.017230102,0.793141027,0.957667669,0.240488647,0.659543868,0.555326837,0.817243078
ZNF430,0,0.152913177,0,0,0.054895639,0.042893953,-0.129790127,0.033878641,0.06333421,0.118622828,-0.111599502,0.061571994,0.411562406,0.46547789,0.872292247,0.313481095,0.240558605,0.259333592
SORD,0,0.053853195,0.073469745,0.158892319,0.190036695,0,0.052950493,0.012110345,0.000666711,0.061852054,-0.019016767,-0.076616598,0.609282139,0.753549914,0.989148212,0.240769785,0.75254735,0.420388128
WDR33,0.170281247,0.01237984,0.091548736,0.061894584,0.16975118,0.031698615,0.003548317,0.007909371,0.009066083,-0.016181434,0.026746515,0.014479498,0.939503513,0.657232697,0.66010215,0.578194016,0.24077057,0.459771383
TSC1,0.045387123,0.015104381,0.034449348,0.054075736,0.116255294,0.117442406,-0.042506889,-0.028622066,-0.063286105,0.01140012,-0.009367927,0.006818273,0.616255694,0.323243246,0.240965025,0.854046874,0.852477586,0.840013854
ARHGAP42,0.072115766,-0.017199587,0,0.049056376,0,0.011673515,0.006435328,-0.011415797,-0.123508397,-0.019056454,0.038545366,0.021295145,0.908715859,0.597005294,0.241036728,0.678274179,0.730736814,0.56359694
NBPF11,0,0.039547812,0.11156207,0.274137108,-0.055953055,0.142148513,0.121267208,-0.010673698,0.005240338,0.089702379,0.038610685,0.03332497,0.24111295,0.841495518,0.928320043,0.313827617,0.560075556,0.30925072
ANXA11,0.21470299,0.099517446,0.036890161,0.066469625,0.094286677,0.079740786,0.065397762,0.01843659,0.029388418,-0.038436504,-0.003776214,-0.030239249,0.352106853,0.341932856,0.601477983,0.241219017,0.93337257,0.512629573
EIF2A,0.095046393,0.029514219,0.151918721,0.10966237,0.179086719,0.07006529,-0.019076926,0.023715779,0.004230156,-0.025478688,-0.020495793,-0.045448399,0.806240739,0.46534267,0.902683924,0.498724021,0.660413458,0.24148802
