gene_ID;log2FC_A549;log2FC_BXPC3;log2FC_HAP1;log2FC_HT29;log2FC_K562;log2FC_MCF7;beta_cell_typeA549;beta_cell_typeBXPC3;beta_cell_typeHAP1;beta_cell_typeHT29;beta_cell_typeK562;beta_cell_typeMCF7;p_cell_typeA549;p_cell_typeBXPC3;p_cell_typeHAP1;p_cell_typeHT29;p_cell_typeK562;p_cell_typeMCF7
CD47;-0,669622666;-0,811827758;-0,71042868;-0,691211911;-0,126810292;-0,296436175;-0,339328079;-0,369315137;-0,254306799;-0,206423063;-0,036900687;-0,087423535;7,12E-16;1,53E-32;1,56E-07;1,24E-52;0,493510627;0,0002488
DUOX2;NA;-1,475578382;NA;NA;NA;NA;-1,084371602;-1,191635715;0,73816535;0,072928428;0,279532045;0,008815076;0,003172933;1,71E-52;0,00536646;0,636613427;0,459551309;0,977110955
HSPG2;0,572054824;0,423784462;-0,000731776;0,572704981;-0,102156352;0,263637552;0,240436746;0,187253037;0,023606364;0,144166098;-0,044834445;0,146022865;1,22E-19;3,82E-10;0,600335979;4,10E-52;0,299550959;4,04E-06
TM4SF4;NA;NA;NA;0,934848341;NA;NA;0,278333427;0,117309421;-1100,375919;0,205814167;-0,711533867;-0,2715812;0,102112456;0,676655163;0,996816672;7,25E-52;0,278196749;0,399319497
DDX58;-0,890753636;-0,932091256;-1,278844906;-0,455781068;NA;-0,56589787;-0,441338109;-0,503200511;-0,444837216;-0,328654665;-0,058481311;-0,446977605;3,56E-49;1,61E-34;1,49E-11;8,51E-52;0,581751647;1,97E-17
RUNX1;0,00880863;0,501984966;-0,419996347;-0,417342056;0,117465498;0,147292312;0,022132387;0,208717002;-0,132870817;-0,117874279;-0,005719471;0,111367988;0,408635712;1,06E-51;0,000925329;4,17E-23;0,784681815;7,48E-09
PLSCR1;-0,585765359;-0,749850504;-1,081641323;-0,668536291;-0,481139337;-0,265511848;-0,284580939;-0,354939656;-0,371459457;-0,222889479;-0,140498744;-0,120890606;3,92E-19;3,10E-21;1,04E-12;1,79E-51;0,026833074;0,001254824
HNF1B;0,594075152;NA;NA;1,072719505;NA;NA;0,130654771;0,275180908;0,105408592;0,24904524;-1,279260181;0,137795111;0,020186612;0,403785981;0,999960029;3,22E-51;0,496850632;0,628742992
SLC7A11;0,353432304;0,101159294;0,539457713;0,683280509;0,133653125;-0,114188945;0,138872445;0,066442596;0,18812514;0,172942805;0,033238807;-0,07427352;6,12E-10;0,008043458;3,65E-05;3,45E-51;0,466731218;0,110097278
BACH1;-0,74400848;-0,568047262;0,027502673;-0,515808536;0,075861382;-0,048438895;-0,31084902;-0,264347016;0,010952016;-0,148672572;0,021935556;-0,046522447;4,25E-26;8,96E-49;0,651374907;6,25E-51;0,267179812;0,076433932
IL1RAPL2;NA;2,004853879;NA;NA;NA;-0,495997965;-0,030863074;0,74608709;0,259955777;-0,057148352;-0,119933821;-0,120392472;0,876873268;9,29E-51;0,007528929;0,378067357;0,653387749;6,96E-06
SERPINB2;NA;-0,88933137;NA;NA;NA;NA;0,207722777;-0,396844034;0,205936188;-0,020607457;-0,128710281;0,17054693;0,18744217;1,07E-50;0,287159446;0,829500992;0,564053731;0,193385071
SMG1;-0,414162402;-0,397495227;-0,370916876;-0,454501633;-0,210145142;-0,094986371;-0,142678645;-0,167333332;-0,133666189;-0,108355317;-0,080463483;-0,032259791;8,19E-10;1,07E-16;1,32E-11;6,26E-50;8,33E-05;0,00503959
ERAP1;-1,077868941;-0,584124023;-1,439847153;-0,915351515;-1,331532068;-1,072879448;-0,463407216;-0,226294224;-0,464028979;-0,30888932;-0,761510879;-0,451240576;1,03E-20;5,89E-07;5,91E-13;6,44E-50;9,07E-26;1,70E-30
MAGI1;0,375572523;0,492550371;0,049746688;0,522085059;0,385898008;0,198439801;0,134408751;0,196282853;0,038161503;0,130317168;0,175133751;0,071923873;6,92E-08;2,55E-07;0,056466141;8,57E-50;2,12E-08;3,42E-09
MGLL;0,745513009;0,015031671;NA;0,947130874;NA;0,20787801;0,186346227;0,016959557;-0,842594803;0,218209887;-0,284067117;0,053827422;7,77E-05;0,677173871;0,314927123;9,56E-50;0,568722724;0,15676246
MBNL1;0,0560879;-0,009721828;-0,216815513;0,346514255;-0,225252793;-0,030083134;0,049079627;0,031757283;-0,029430213;0,086756606;-0,105523228;-0,00542258;0,003626591;0,061006755;0,098374779;2,49E-49;2,70E-12;0,701408015
RUNX2;-0,115631875;0,536192524;NA;1,157632008;NA;-0,228331159;0,019856171;0,174173665;-0,032958989;0,258103209;-0,102780747;-0,127259436;0,427115793;5,80E-07;0,72654359;3,66E-49;0,413377196;4,54E-08
SLC9A7;-0,838772523;-0,913008948;0,00046811;-0,616887549;NA;-0,651098358;-0,399451041;-0,317553111;0,011847565;-0,208218389;0,284299991;-0,27023777;2,30E-40;3,36E-09;0,733520071;8,13E-49;0,092613471;1,02E-44
MCUB;-0,439323739;-1,491498869;-0,060024816;-1,403397192;NA;-0,166188541;-0,206339983;-1,078296242;0,017963713;-0,529581348;0,008727431;-0,088926752;0,000828607;1,59E-36;0,669798245;1,02E-48;0,950519756;0,014920908
TGM2;-0,749411123;-1,069857673;NA;-0,875601894;-0,056723797;NA;-0,2656037;-0,616340239;-0,125603731;-0,285691921;-0,084782883;-0,310857377;3,86E-32;2,62E-44;0,37721577;1,90E-48;0,200242974;0,000709451
PLA2R1;-0,304241279;0,089237917;NA;0,82824359;NA;0,210492145;-0,105180769;0,061296586;-0,384180308;0,189171981;0,505946081;0,144934862;0,122589214;0,050232398;0,355660554;2,18E-48;0,010407355;0,00115886
MICAL2;1,04528657;-0,019967247;NA;0,703607664;-0,020083079;0,290435181;0,348609666;0,023045284;-0,00977478;0,162798935;-0,016714209;0,151308689;4,59E-27;0,539980628;0,91498849;2,89E-48;0,59410315;0,000125263
MECOM;-0,208110511;-0,209788429;-0,180443947;0,481652837;0,05142196;0,002705995;-0,000972708;-0,050586563;-0,008883134;0,113760074;0,025643559;0,039929069;0,982724272;0,001157712;0,661291332;4,92E-48;0,587177294;0,000988767
IFIT3;-0,86112011;-1,354488481;-1,602419138;-1,350869541;NA;-1,127135515;-0,534707658;-0,752117066;-0,729144297;-0,489321802;-0,497127115;-0,886137192;2,40E-39;5,31E-48;1,04E-09;2,40E-43;0,014435719;2,86E-11
ALPK1;-0,477302305;-1,075992463;-1,200680757;-0,925044453;-0,447193326;-0,162470631;-0,210113324;-0,539661913;-0,486909611;-0,295947813;-0,285260641;-0,079974561;2,83E-09;5,01E-31;3,71E-17;9,04E-48;0,011014167;0,00535934
AHNAK;0,585122001;0,140263658;0,488301817;0,354717622;-0,193582569;0,274312239;0,248926533;0,071498695;0,121343763;0,092369256;-0,100079947;0,077711719;9,76E-48;1,28E-08;1,35E-07;2,15E-34;0,001739063;8,88E-08
CDC42SE2;-0,486981967;-0,479639613;-0,183038134;-0,550158997;-0,168183963;-0,03667065;-0,220895316;-0,248919794;-0,063387623;-0,157544017;-0,061735764;-0,001536563;1,14E-15;5,86E-14;0,056063068;1,12E-47;0,04065713;0,936501108
GLS;0,706825979;-0,013599137;-0,217234712;-0,236442615;-0,041013144;0,084683291;0,246121803;0,016497638;-0,050576395;-0,055113475;-0,04690388;0,046361495;3,63E-47;0,476905765;0,064498777;1,84E-05;0,194725211;0,062160062
DYNC1H1;-0,15931641;-0,342545891;-0,194570433;-0,435070079;-0,319579992;-0,305739173;-0,02240124;-0,089139151;-0,064327402;-0,128138027;-0,151065939;-0,115390016;0,066371956;1,16E-09;8,38E-05;4,46E-47;5,26E-13;4,27E-24
RBMS1;-0,446863466;-0,038423587;-0,38228922;0,715985304;NA;0,244686343;-0,117956729;-0,012986447;-0,080161825;0,167885781;0,01736403;0,142512577;1,17E-07;0,582495879;0,013976951;5,18E-47;0,912493082;8,11E-14
RARRES1;-1,048141399;NA;NA;-1,165358443;NA;NA;-0,606813377;0,287319892;-0,476846069;-0,543785542;-0,264626405;-0,351617294;1,32E-12;0,059092108;0,178450547;5,43E-47;0,286823738;0,076727724
IL15;-0,567060318;-0,702395495;-1,216903489;-0,862068367;-0,555174445;-1,676351551;-0,280391096;-0,315930939;-0,718882111;-0,292526985;-0,386579083;-0,90125812;6,64E-14;1,62E-16;5,88E-05;5,56E-47;3,02E-05;2,57E-16
PARD3;-0,114620134;-0,609317471;-0,347865213;-0,017191007;-0,02045636;-0,023532588;-0,055491794;-0,246120442;-0,120233945;0,000613956;-0,02194038;-0,029865305;1,44E-05;6,01E-47;9,58E-17;0,921558377;0,357766471;0,001141645
ABLIM3;0,260574534;-0,102821614;NA;0,881267198;NA;0,121579005;0,048711209;-0,009701718;-994,4017797;0,214272938;0,061667232;-0,036558505;0,411167839;0,840601763;0,99533071;1,15E-46;0,63325842;0,472576152
IFI44;-0,847633519;-0,457314385;NA;-1,197912537;NA;NA;-0,513925215;-0,16435359;-0,276767489;-0,489509627;-0,448674393;-0,121389307;7,91E-15;2,50E-07;0,365037757;7,29E-46;0,335059723;0,425302384
AC005515.1;-1,803846624;-1,871275819;-1,442687388;-1,687070713;NA;NA;-1,290353291;-1,720624751;-0,730474767;-1,017935452;0,311198614;-0,924226423;9,90E-46;4,90E-15;0,000245425;1,02E-41;0,388620501;2,58E-07
DENND1A;-0,378655274;-0,517128147;-0,400434863;-0,405937565;-0,054182738;-0,131394518;-0,102774631;-0,234717956;-0,095742608;-0,135556417;-0,003340127;-0,035037193;7,44E-08;1,65E-19;2,58E-05;1,05E-45;0,871713094;0,00298449
KANK1;0,64425759;NA;0,005100632;0,457930071;NA;0,073063479;0,214109326;0,115234549;0,004529354;0,108684454;0,046891591;0,000773052;1,87E-12;0,288656015;0,800956961;1,36E-45;0,592605736;0,966052659
PCED1B;0,062696136;0,834529736;NA;0,836874203;-0,262992824;0,104604075;0,041692327;0,294155524;-0,948635122;0,191222105;-0,026670864;0,022320233;0,203910538;3,00E-25;0,1888955;1,70E-45;0,708540548;0,309890205
NAMPT;-0,702596113;-0,881609552;-0,577342118;-0,830766504;-0,216921851;-0,322697393;-0,347963985;-0,515035178;-0,243307895;-0,225698792;-0,065011061;-0,108165528;1,94E-36;1,89E-40;0,000114511;1,86E-45;0,083914297;0,0033462
ANTXR1;0,6832607;0,426123455;0,305518369;NA;NA;0,39944926;0,268390223;0,23720959;0,099369474;0,067934106;-0,225659558;0,12704944;1,94E-45;5,67E-09;0,000406387;0,341628295;0,209809958;9,23E-05
OPTN;-0,766895547;-0,861159583;-0,717792616;-1,103057883;NA;-0,827381433;-0,364725356;-0,472854145;-0,264539086;-0,381606753;-0,216752458;-0,292307036;7,61E-21;1,33E-23;0,000852145;2,04E-45;0,217317259;8,29E-14
MYO5B;-0,341364177;-0,277994546;-0,978506684;-0,094983371;NA;0,147209811;-0,120301617;-0,14503476;-0,390038572;-0,050227337;-0,046579045;0,055195013;0,036166867;6,75E-06;2,32E-45;0,000196491;0,767746544;0,00868784
APBA1;NA;NA;1,177310401;NA;NA;0,191946921;0,010709727;0,047711923;0,306707127;0,00308514;0,134724456;0,08194833;0,939488162;0,611628472;3,02E-45;0,963730939;0,555900692;0,053751363
C1S;-0,924518237;-1,855605318;-0,273548103;-0,635937591;NA;NA;-0,380780861;-1,262985162;-0,066574779;-0,18253066;0,063994964;-0,108679781;7,16E-20;3,85E-45;0,233104388;1,01E-07;0,487436124;0,131449497
CDK6;-0,005581795;0,319111303;-0,473640844;0,471313019;-0,060946955;-0,182380659;0,018624434;0,146614169;-0,103603029;0,117702841;-0,050297252;-0,00091687;0,302460921;2,98E-23;0,000204088;4,60E-45;0,044119398;0,965059288
UGT1A8;NA;0,429254708;NA;0,675535462;NA;NA;0,042118959;0,16679812;0,216687878;0,145513196;-0,535935169;0,201988032;0,820479581;4,21E-07;0,287665619;4,84E-45;0,138296746;0,10806746
CRIM1;0,104826566;-0,181499433;-0,316750005;-0,780121052;NA;-0,001904314;0,065397773;-0,060423005;-0,088509792;-0,220871928;0,072928173;-0,02367928;8,09E-05;0,065004969;0,012744711;5,10E-45;0,664167271;0,325420303
PCSK5;NA;0,270760543;NA;0,906096987;NA;NA;0,130693175;0,126735948;-0,003268062;0,200456885;0,04162286;0,032962527;0,369454603;1,87E-05;0,970741846;6,31E-45;0,869657344;0,846530727
CTSS;-1,469509791;-1,36467012;NA;-1,491060571;NA;NA;-0,887162484;-0,947767489;0,311556786;-0,628014933;-0,430907179;-0,665005904;2,27E-35;4,65E-39;0,14292833;1,43E-44;0,014587923;3,30E-05
ITPR2;-0,185552426;-0,002428415;0,43089438;0,590169218;0,009208094;0,212916746;-0,064181336;-0,015809875;0,136781879;0,138225335;0,012361866;0,070823288;0,013268587;0,607749203;4,08E-15;2,48E-44;0,663738155;3,51E-06
ROCK2;-0,031842638;-0,102974737;-0,253061802;0,374401068;0,046521103;-0,051545541;-0,007103043;-0,001966848;-0,058191614;0,085663146;0,026550845;-4,44E-05;0,723293088;0,951297108;0,013320314;7,19E-44;0,291397955;0,997420884
ETV7;-1,968176359;-1,980676795;NA;-1,515179644;NA;NA;-0,938537923;-1,694295292;-0,786393696;-0,78995064;-0,737016446;-1,187423982;6,83E-06;7,33E-16;0,372017883;9,64E-44;0,005649121;5,12E-06
ADAMTS6;-0,636392403;-0,47675834;-1,110193874;0,836225484;-0,332487714;NA;-0,346491268;-0,155083007;-0,57787609;0,179005982;-0,163974825;0,055729638;5,65E-09;0,015870151;2,00E-11;1,22E-43;0,000155534;0,629565985
TBC1D1;-0,324015242;-0,295686063;-0,320777833;-0,545515644;-0,114276538;-0,486508357;-0,11051155;-0,132106196;-0,060207687;-0,175342587;-0,058263002;-0,183133569;0,00306961;0,004412221;0,059247383;1,41E-43;0,477531518;2,66E-20
PSME2;-0,831672656;-0,720107877;-1,10514582;-0,978898944;-0,906085491;-1,042477859;-0,363456183;-0,296565246;-0,40118166;-0,367682382;-0,466134776;-0,398390257;2,81E-15;1,78E-08;3,36E-08;2,89E-43;3,78E-10;4,73E-21
IGF2BP2;-0,127982406;-0,270016285;-0,010286173;-0,442429132;0,040288758;-0,600520987;-0,010685688;-0,105924434;0,006175275;-0,113421819;-0,030558838;-0,227309101;0,68938397;5,27E-07;0,723369926;3,38E-43;0,214646896;4,19E-11
CASP10;NA;-0,862135554;NA;-1,418797472;-0,433969729;NA;-0,207158617;-0,613721992;0,243500988;-0,489027095;-0,097268936;-0,011599188;0,074418377;1,47E-20;0,335072853;5,19E-43;0,186216703;0,937685996
APBB2;-0,293655061;0,14994372;-0,112434467;-0,241816025;-0,114604995;-0,531257419;-0,140299416;0,073308136;-0,004812986;-0,072341321;-0,10848839;-0,201689079;8,54E-08;6,77E-05;0,860509509;4,35E-07;0,079279543;1,11E-42
DDX60L;-0,398453053;-0,655895323;NA;-0,655765652;-0,711508409;-0,527448719;-0,243650587;-0,333564536;0,012283193;-0,306831682;-0,247018952;-0,327278924;7,90E-28;2,00E-42;0,917475494;1,42E-39;0,001473072;7,25E-10
TANK;-0,304406177;0,146555928;-0,347440233;0,529183424;0,195815634;0,13733041;-0,113982768;0,065989551;-0,080179741;0,116573503;0,06010011;0,061497239;0,001767028;0,078949649;0,086094578;2,25E-42;0,070613699;0,007275646
FRAS1;-0,610422976;NA;-0,257510904;0,666787538;NA;0,218924188;-0,164628696;-0,024283252;-0,053479417;0,143371663;-0,070335528;0,11869292;2,38E-06;0,711232405;0,078291797;2,82E-42;0,642679962;8,02E-10
UBE2E2;-0,112477373;-0,201678685;-0,020546013;0,134457217;-0,146423117;-0,90922485;-0,032112288;-0,022598972;0,006186421;0,041718609;-0,026390695;-0,286898673;0,201455226;0,557816437;0,777234503;0,001057632;0,750919506;3,07E-42
ADAMTS12;0,230673181;0,889042185;NA;NA;NA;NA;0,125287098;0,331803777;-0,099173197;0,054603121;-0,563029525;-0,112896115;2,62E-05;3,52E-42;0,708435051;0,636923481;0,400707557;0,547844459
ALDH1A1;0,367050111;NA;NA;0,636324439;NA;NA;0,146175061;-0,022524144;0,132173173;0,151992538;-0,072285793;0,061418789;8,19E-20;0,885580717;0,298569746;4,86E-42;0,518950408;0,566844629
PRLR;NA;NA;0,025669409;NA;NA;-0,111822153;-0,002897664;0,032280349;-0,005984636;0,543793964;-354,2587356;-0,083369616;0,988248987;0,901150146;0,885752902;5,30E-42;0,996408602;0,009439232
C15orf41;0,276867358;0,699131905;-0,292192202;0,270185493;0,148158153;0,036532143;0,152437393;0,271392186;-0,065617727;0,058621463;0,052969206;0,021170215;7,60E-07;5,81E-42;0,031485508;9,89E-08;0,100103002;0,410022329
BIRC3;-0,669475635;NA;NA;-1,451404123;NA;NA;-0,27405958;-0,363339613;-0,708521354;-0,539629301;-0,517422183;-0,001257268;2,62E-10;0,025296148;0,272286068;6,70E-42;0,193628375;0,991136723
PCDH7;NA;-0,783878937;NA;NA;NA;NA;0,002469686;-0,353865251;-0,239120078;-0,247162732;0,137985223;-0,01856876;0,992629799;8,50E-42;0,204436945;0,01255628;0,599911718;0,90864794
APOL3;-1,7287984;-1,631639592;NA;-1,421023859;NA;NA;-1,552170913;-1,260928637;-0,87291974;-0,611796077;-2,373350603;-0,879926709;3,75E-07;8,50E-15;0,024013534;1,35E-41;0,111354185;5,72E-05
WDR25;-0,787037044;-0,726096747;-0,410891407;-0,989770289;-0,163983483;-0,272316356;-0,41156418;-0,340715862;-0,127008771;-0,330153709;-0,08773333;-0,066918354;7,32E-28;5,98E-13;0,003059913;1,47E-41;0,073773707;0,023049517
TESC;-0,709941364;NA;NA;1,493453067;0,111441527;NA;-0,230972505;-0,117444668;-0,244854259;0,323955219;0,058561939;0,195258977;0,000461748;0,746529865;0,231389397;1,86E-41;0,391658714;0,0218954
IFIH1;-0,934541947;-1,111071651;-1,429979024;-0,875039992;NA;-0,753054767;-0,552247158;-0,555734678;-0,835774749;-0,399249944;-0,604444369;-0,356663076;5,55E-23;3,99E-23;2,00E-06;2,02E-41;0,121219489;1,06E-17
XAF1;-1,517531637;-1,016247621;-2,290600045;-1,35075661;NA;-1,504471002;-1,056552751;-0,537474566;-1,276424265;-0,726437302;-1,12018551;-0,873297892;1,06E-39;5,16E-32;1,27E-07;2,31E-41;9,05E-05;2,71E-12
SCML1;-0,792700192;NA;-0,028296361;-0,841556179;NA;NA;-0,188729614;-0,195097863;0,014832123;-0,298857675;-305,0317562;-0,316418002;0,000612745;0,105968193;0,751847222;2,63E-41;0,995297163;0,119589395
GSAP;-0,944102483;-1,454258582;NA;-0,334901549;NA;-0,515338241;-0,431167412;-0,788316494;-0,777651856;-0,087837678;0,168708175;-0,145876131;2,09E-27;2,73E-41;0,424507929;0,000189152;0,476836833;0,000508167
GBP3;-0,727036656;-1,042870953;-1,02182179;-1,122688278;NA;-1,585766418;-0,538851941;-0,559334817;-0,631571085;-0,39442169;-0,992141938;-0,777183534;6,81E-13;2,43E-27;3,51E-05;4,85E-41;0,025709959;1,42E-10
SLC1A1;NA;NA;NA;0,827870777;NA;NA;0,219885262;0,582936955;0,055393748;0,173316087;-0,403837993;0,256590258;0,025702271;2,14E-11;0,448867085;8,51E-41;0,30062216;0,053487755
AC016831.1;-0,389338489;-0,712100388;-0,894212344;-0,366585606;-0,503407547;-0,049535754;-0,130256597;-0,309206861;-0,350256156;-0,092619967;-0,212823622;-0,031124725;2,23E-14;1,05E-40;1,91E-10;3,34E-21;8,87E-05;0,487945646
NRP1;-0,242360706;-0,100569069;-1,260360953;-0,160559988;NA;0,065868753;-0,083157281;-0,029330817;-0,578802542;-0,012877081;-0,336782594;0,021521606;4,11E-07;0,221165027;1,24E-40;0,479721428;0,137152389;0,336045605
UGT1A6;NA;0,278303507;NA;0,415218917;NA;1,031206151;0,050979357;0,105666859;-0,055958745;0,105408323;-0,491105233;0,304159401;0,641753;9,43E-06;0,773295629;1,61E-40;0,100954839;3,66E-16
IFI44L;-1,060713495;-0,694638638;NA;-1,302605184;NA;NA;-0,574184522;-0,322530198;-0,229479554;-0,716681419;0,173556838;-0,486067138;1,01E-14;7,76E-24;0,188114977;3,11E-40;0,590016529;0,15493719
IL18BP;-1,318060721;-0,867169996;-0,952501286;-1,259649975;-0,403789272;-0,124462473;-0,533858403;-0,48614151;-0,401500148;-0,372569969;-0,13927328;-0,035650796;2,07E-15;1,32E-08;4,89E-07;3,11E-40;0,051366501;0,423248447
CDCP1;-0,463100274;-0,623191099;NA;-0,720350308;0,249040902;NA;-0,135255014;-0,24587269;-0,108608528;-0,236585921;0,120650152;0,068290619;0,000710264;4,68E-13;0,64545776;3,29E-40;0,051031789;0,761687066
PROM1;NA;NA;NA;1,18124371;NA;NA;0,298100213;0,016925908;-0,114278692;0,248068368;-318,03361;-0,002764653;0,354393384;0,965496597;0,856791902;3,32E-40;0,996993928;0,993521185
ELOVL7;-0,41147881;-0,807707202;-0,048604443;0,011756459;NA;-0,984381141;-0,18355058;-0,319245004;-0,005188887;-0,010434382;-0,25082039;-0,36295817;5,40E-05;7,34E-06;0,921364742;0,606346102;0,276042384;3,63E-40
AC004784.1;NA;0,933292358;NA;NA;NA;NA;0,57751419;0,323883096;-1,059289221;-0,020072548;0,002070702;0,087088744;4,14E-05;1,19E-39;0,336301994;0,90387694;0,99563593;0,687190798
PTPN12;-0,802844878;-0,388675129;-0,288722731;0,154656458;-0,026092985;0,201087965;-0,308265324;-0,171934843;-0,090067474;0,040561587;0,000477834;0,032710415;1,28E-39;1,20E-17;0,004251379;2,92E-07;0,988144895;0,058264898
DOCK9;-0,568216315;-0,101967086;-0,753622298;-0,379427468;-0,330771832;-0,50214788;-0,211016336;-0,007235032;-0,299001249;-0,133978742;-0,12275436;-0,160907703;1,64E-13;0,699225005;9,74E-31;1,33E-39;9,06E-06;1,45E-10
ARNTL2;-0,810319166;-0,531042359;-0,039890906;-0,470385374;0,18206012;0,032106926;-0,340239786;-0,207481354;-0,027665072;-0,130864115;0,052175352;-0,011233615;1,51E-39;7,27E-20;0,446650222;1,28E-26;0,325783136;0,724084913
ATP9A;0,367149073;-0,269654501;0,19199365;0,538795411;NA;0,127863734;0,122930853;-0,12812627;0,082870455;0,12574925;0,272779416;0,061259366;0,014825921;3,74E-05;0,024433626;1,62E-39;0,054716025;1,16E-06
SCEL;NA;0,272909776;NA;1,150163775;NA;NA;0,353130755;0,135131875;-0,061824624;0,306451335;0,222144093;0,227356352;0,059388088;1,66E-07;0,841925067;2,31E-39;0,398961682;0,104391338
DOCK4;-0,648937809;-0,061857727;-0,684920581;0,420324376;0,147898762;-0,074343463;-0,270644493;-0,011783361;-0,282239054;0,083544344;-0,000569048;0,01937017;4,36E-39;0,505531287;1,54E-16;8,14E-11;0,992962004;0,655390131
IFI16;-0,739561712;-0,850304811;-1,448066354;NA;NA;NA;-0,326105754;-0,372363295;-0,807444167;-0,678181607;-0,356392699;-0,35943129;6,69E-17;4,81E-39;4,15E-14;0,00083619;0,009907721;0,275686953
SLC12A2;-0,062961655;0,352208468;-0,309869779;0,483364963;-0,020014275;0,021597887;-0,017228153;0,18103311;-0,039933412;0,109014644;0,036989574;0,010272683;0,705797198;2,28E-05;0,268341755;7,77E-39;0,3535895;0,601881259
PML;-0,874925769;-1,075784221;-1,356414571;-1,057763893;-0,532235102;-0,486253966;-0,46214182;-0,568608574;-0,564368314;-0,33507815;-0,151652277;-0,208294659;3,41E-21;2,52E-35;3,06E-18;8,02E-39;0,004886936;6,93E-07
FSTL4;-0,23956313;NA;-1,786654625;NA;NA;-0,638424896;-0,072528371;0,373545813;-0,800889474;0,011944007;0,165007137;-0,315114164;0,043390759;0,021300886;8,25E-39;0,919351971;0,338858973;5,81E-09
TBXAS1;0,694727868;NA;NA;0,771978509;0,299404975;NA;0,133823884;0,212265683;0,158065402;0,182576215;0,148294867;-0,090436202;0,02047922;0,018180938;0,090488034;1,26E-38;0,033726179;0,537044708
CXCL11;NA;-1,520038665;NA;-1,57403035;NA;NA;-1,025632075;-0,940323081;-0,99390457;-0,635476233;0,047240471;-709,0083366;0,137714293;2,23E-29;0,226578387;2,59E-38;0,872808402;0,995820079
AC005515.2;-1,782375226;-1,867403918;-1,428097423;-1,600583321;NA;NA;-1,216773686;-1,319410922;-1,11647189;-0,976157022;-0,566411242;-1,983172021;3,48E-38;3,58E-11;0,000255506;2,24E-36;0,486378137;0,000130828
PDIA3;-0,294492862;-0,133903811;-0,483609815;-0,402784181;-0,093705714;-0,170879856;-0,072918967;-0,043107942;-0,133795786;-0,119176684;-0,02467881;-0,061989562;0,048281599;0,079811366;2,71E-06;4,18E-38;0,450566848;0,013341111
SULF2;NA;0,216918876;NA;0,607238491;NA;0,203900005;0,01733229;0,068486796;0,237540364;0,143478673;0,107539637;0,058722425;0,825309158;0,00012177;0,007146922;5,51E-38;0,376047597;6,40E-09
HAS2;-1,067486493;0,955375021;NA;NA;NA;NA;-0,280187538;0,389912443;-0,215278557;0,151085779;-0,107598077;0,251389495;0,002917928;7,02E-38;0,560705332;0,244977645;0,814459272;0,271068316
AKAP12;-0,355807867;0,022470557;-0,067470653;1,216433971;NA;0,5222943;-0,15221426;0,069956455;-0,021673313;0,317901955;0,330161337;0,084979875;8,16E-07;0,000313819;0,342469022;1,09E-37;0,000370824;0,143767368
DCBLD2;-0,025267806;-0,122952691;-0,137699114;0,310284144;-0,002704703;0,053541163;0,011803601;-0,024732129;-0,060290517;0,096768418;-0,015905223;-0,003024187;0,413401584;0,194790951;0,076213079;1,26E-37;0,731482018;0,900056599
TRIM25;-0,306910482;-0,680777082;-0,689727407;-0,647586109;-0,481973675;-0,406283379;-0,119856738;-0,334470866;-0,235537753;-0,201727904;-0,211587498;-0,159917197;3,31E-05;6,36E-16;4,85E-08;1,37E-37;0,000184391;1,52E-12
PPP1R12A;-0,428660805;-0,626521335;0,120285755;-0,449583019;0,112940158;-0,079964612;-0,129191416;-0,275081375;0,044439152;-0,122294605;0,036811565;-0,031386679;6,33E-08;5,05E-35;0,051512949;1,57E-37;0,086432712;0,01763422
TRIO;0,326733887;0,044976452;0,034748819;0,195994891;0,114890152;0,095735195;0,147816449;0,024476382;0,035608662;0,052426036;-0,013738;0,025981744;1,63E-37;0,042680527;0,061816223;1,34E-16;0,731698653;0,017606761
GREB1L;0,599184754;0,754726643;0,127891081;NA;NA;0,319479841;0,231800697;0,293176085;0,07250278;-0,113975187;-0,024064153;0,046079156;6,51E-05;2,08E-37;0,006003424;0,224139192;0,900174022;0,033168738
PPARG;0,488400153;1,095969922;0,082120716;0,650764191;NA;-0,161390499;0,166663594;0,415700398;0,036501931;0,140350266;0,154483044;0,041350894;2,97E-09;8,56E-24;0,467182138;3,42E-37;0,383010016;0,057633436
TRIM22;-1,316935728;-1,72440223;-1,386622033;-1,39552341;NA;NA;-1,055803276;-1,306233196;-0,654737248;-0,820609314;-1,14266873;-1,13238982;2,96E-26;5,11E-37;6,72E-26;9,45E-28;0,003062381;1,92E-05
EHBP1;0,118207724;0,126742622;0,137390615;0,408869862;0,083988516;-0,013371523;0,06855023;0,05285575;0,049337488;0,099411377;0,005605454;-0,018976453;5,02E-05;0,006379073;0,018589048;6,49E-37;0,844953409;0,271186017
PALLD;0,752061724;-0,195208616;0,204615073;0,044107719;NA;-0,080674352;0,276741971;-0,101583457;0,11016157;0,002968766;0,021062665;-0,016976009;1,15E-36;0,022715558;0,000168838;0,922429539;0,880723984;0,596938151
RIPK2;-1,097439225;-1,19804923;-0,555726105;-1,004634726;NA;-0,486522247;-0,365236801;-0,566677879;-0,137048165;-0,372448353;-0,101488947;-0,166957061;1,16E-08;6,49E-12;0,082976398;1,21E-36;0,314810305;0,000319102
